publish_time,url,has_pdf_parse,sha,pmcid,pubmed_id,has_pmc_xml_parse,authors,journal,title,abstract,Microsoft Academic Paper ID,full_text_file,category,source_x,license,WHO #Covidence,term,doi
2020-04-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7155160/,True,a7ff5460e506cc1104caa545604e06e8cd240455,PMC7155160,,True,"Fu, Bao; Fu, Xiaoyun",Crit Care,The model of epidemic (COVID-19) prevention and control in rural of China,,,comm_use_subset,GPE,PMC,cc-by,,China,10.1186/s13054-020-02874-x
2020-04-13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7156090/,True,ad7a367d28596538df6a1db37ac277f103a441ae,PMC7156090,,True,"Ou, Huang-Tz; Kao Yang, Yea-Huei",Ann Intern Med,Community Pharmacists in Taiwan at the Frontline Against the Novel Coronavirus Pandemic: Gatekeepers for the Rationing of Personal Protective Equipment,"Compared with other countries, Taiwan has had relatively few cases during the COVID-19 pandemic. One of the many measures the government implemented was a system for rationing and distributing surgical masks to the public while prioritizing allocation of masks to health care workers. This essay describes the role of community pharmacists in implementing the system and distributing masks to the public.",,custom_license,GPE|ORG|CARDINAL|ORG|GPE|PRODUCT|ORG,PMC,no-cc,,Taiwan|COVID-19|One|Community Pharmacists|Taiwan|the Frontline Against the Novel Coronavirus Pandemic|the Rationing of Personal Protective Equipment,10.7326/m20-1404
2020-04-15,https://doi.org/10.1016/j.banm.2020.04.004,True,0cfbefdd11a70cbacd9a0d984206df7c977f8ae8,,,False,"Costentin, J.",Bulletin de l'Académie Nationale de Médecine,Les effets épigénétiques du cannabis / tétrahydrocannabinol,"Résumé La diffusion, sur un mode quasi pandémique, du cannabis chez les adolescents et adultes jeunes, spécialement en France, justifie l’attention portée aux conséquences, non seulement aiguës, mais également différées de cette intoxication. Dans cette dernière éventualité interviennent des mécanismes épigénétiques. On rappellera d’abord différents types de modifications épigénétiques portant soit sur les histones de la chromatine, principalement des méthylations ou des acétylations ; soit sur l’ADN, par méthylation des cytosines. Des modifications de ce type suscitées par le tétrahydrocannabinol/THC du cannabis peuvent intervenir : soit au niveau des gamètes avant la procréation ; soit sur le fœtus pendant la gestation ; soit à différents moments de la vie de l’individu. À certaine de ces modifications épigénétiques est associé un accroissement de la vulnérabilité aux toxicomanies, impliquant les récepteurs D2 de la dopamine dans le noyau accumbens ; une surexpression de la synthèse du précurseur des enképhalines ; des modifications : des récepteurs CB1 des endocannabinoïdes ; des récepteurs de l’acide glutamique ; du GABA ; de protéines impliquées dans la plasticité synaptique, etc. Des modifications épigénétiques peuvent aussi affecter : le système immunitaire ; les activités cognitives ; le développement d’affections psychiatriques en relation avec des perturbations de la maturation cérébrale. Les connaissances qui s’accumulent à cet égard vont à l’opposé de la banalisation ambiante du cannabis. Elles imposent d’alerter les pouvoirs publics et le public, spécialement les jeunes, sur les risques associées à la consommation de cette drogue. Summary The almost pandemic spread of cannabis among adolescents and young adults, especially in France, justifies the attention given to the consequences, not only acute but also delayed, of this intoxication. In the latter case, epigenetic mechanisms occur. We will first recall various types of epigenetic modifications involving either chromatin histones, mainly methylations or acetylations; either DNA, by methylation of cytosines. Such modifications caused by the tetrahydrocannabinol/THC of cannabis can intervene: either at the level of gametes before procreation, or at different points of the life cycle. These epigenetic modifications are associated with an increase in vulnerability to drug addiction, involving dopamine D2 receptors in the nucleus accumbens, overexpression of enkephalin precursor synthesis, modifications of: CB1 receptors of endocannabinoids, glutamic acid receptors, GABA receptors, proteins involved in synaptic plasticity ... These changes can also affect: immune system, cognitive activities, development of psychiatric diseases, related to disturbances of brain maturation. The knowledge that accumulates in this respect is the opposite of the ambient trivialization of this drug. They impose sending an alert to the public authorities and to the public, especially young people, warning on the risks associated with this drug use and abuse.",,custom_license,ORG|GPE|ORG|NORP|PERSON|ORG|ORG|ORG|LOC|ORG|GPE|ORDINAL|GPE|ORG|ORG,Elsevier,els-covid,,Résumé La|France|l’attention|Dans|D2 de la|CB1|GABA|s’accumulent|l’opposé de la banalisation|d’alerter|France|first|D2|CB1|GABA,10.1016/j.banm.2020.04.004
2020-04-15,https://doi.org/10.1016/j.banm.2020.04.005,True,96948a7e4880a2dec092020fa08f54b8d4c5dc2d,,,False,"Lucet, C.; Olié, J.P.",Bulletin de l'Académie Nationale de Médecine,Conduites addictives: faits cliniques*,"Résumé Malgré les fréquentes comorbidités psychiatriques, le trouble de l’usage de substance doit être appréhendé comme une pathologie autonome par ses déterminants, sa sémiologie et ses modalités évolutives spontanées ou sous traitement. De multiples produits de synthèse sont désormais accessibles via internet : associé à la créativité des chimistes cela a participé à l'émergence de pratiques inédites allant du chemsex au purple drank. Les conduites addictives résultent d’un ensemble de facteurs individuels (vulnérabilités biologique et psychique) et contextuels (disponibilité et banalisation du toxique dans l’environnement). Les pathologies mentales autres sont des facteurs de vulnérabilité à la pathologie addictive, tout comme les conduites addictives peuvent révéler une pathologie émotionnelle ou psychotique. Le médecin se doit d’entendre l’impuissance du malade face au besoin irrépressible de consommer (craving) et proposer une thérapeutique qui peut être chimique (y compris traitement de substitution) et psychologique. Dans la majorité des cas un accompagnement social s’impose pour corriger les effets désocialisants du trouble de l’usage de substances ou des comportements addictifs. Abstract Despite the frequency of psychiatric comorbidities, substance use disorder must be understood as an autonomous pathology due to its own determinants, semiology and possibilities of evolution, either spontaneous or under treatment. The ease of access to multiple synthetic products via the Internet combined with the creativity of chemists are contributing to the emergence of novel practices ranging from chemsex to purple drank. Addictive behaviours result from a combination of individual factors (biological and psychological vulnerability) and contextual factors (availability and triviality of the toxicant in the environment). Other mental disorders are factors of vulnerability to addictive pathology as well as the addictive behaviours can reveal an emotional or psychotic pathology. The physician needs to hear the patient powerlessness hidden behind the craving and propose a therapy that may be chemical (including substitution treatment) and psychological. Most of the time, social support is necessary to correct the desocializing effects of substance use disorder or addictive behaviours.",,custom_license,PERSON|LOC,Elsevier,els-covid,,Résumé Malgré|d’entendre l’impuissance,10.1016/j.banm.2020.04.005
2020-04-15,https://doi.org/10.1016/j.banm.2020.04.006,True,9654b4b0dddf2ebd5260387824dd78a4057e306a,,,False,"Bertrand, Dominique; Bouet, Patrick",Bulletin de l'Académie Nationale de Médecine,Développement professionnel continu (DPC) et émergence de la recertification en France Évolution législative et commentaires*,"Abstract Continuing medical education (CME) is an obligation in France. The evaluation of professional practices joined in 2004 the obligation to acquire knowledge, becoming the Continuing professional development (CPD) in 2009. Currently, the system is complete: definition, organization and validation. However, the individual obligation to validate the CPD has never been applied. The recertification process provided for by the 2019 law will not be operational until 2021, at the earliest. Its essential pillar is CPD. The recertification mission who prepared the law excludes all knowledge verification tests. Recertification is done by promoting the professional career path including, in addition to CPD, a maintained and regular activity, an improvement in the relationship with the patient, taking into account the doctor’s health and the absence of undesirable events. Seeing that the French Medical Council oversees the professional skills of physicians, it is the Council that receives the validation of the CPD and will receive that of recertification.",,custom_license,NORP|GPE|DATE|ORG|ORG|DATE|ORG|DATE|DATE|ORG|ORG|ORG|ORG|ORG|ORG|ORG,Elsevier,els-covid,,CME|France|2004|Continuing|CPD|2009|CPD|2019|2021|CPD|CPD|the French Medical Council|Council|CPD|DPC|France Évolution,10.1016/j.banm.2020.04.006
2020-04-15,https://doi.org/10.1016/j.banm.2020.04.007,True,ae4123ee9f1ebfde1c63cc992dc839ac24147cb7,,,False,"Battin, Jacques",Bulletin de l'Académie Nationale de Médecine,"Retour des peurs ancestrales avec le coronavirus, Covid-19",,,custom_license,ORG|CARDINAL,Elsevier,els-covid,,Retour|Covid-19,10.1016/j.banm.2020.04.007
2020-04-15,https://doi.org/10.1016/j.banm.2020.04.008,True,cb36ff311be51ec67a9672f158426383afce220c,,,False,"Géraut, Christian",Bulletin de l'Académie Nationale de Médecine,Complications des tatouages : informations récentes justifiant la prise de mesures urgentes,"Resume Les tatouages cutanés sont pratiqués depuis fort longtemps mais leur toxicité reste peu connue du grand public qui a de plus en plus recours à ces techniques sans être informé des risques encourus, infectieux, allergiques, dermatologiques, toxiques systémiques et même ophtalmologiques. Cette situation est aggravée par la mode des tatouages « corps entier ». Cette séance dédiée est une mise au point des risques encourus liés aux tatouages Summary Skin tattoos have been used for a long time but their toxicity remains little known to the general public who increasingly resort to these techniques without being informed of the risks involved, infectious, allergic, dermatological, systemic toxic and even ophthalmological. This situation is compounded by the fashion for whole body tattoos. This dedicated session is an update on the risks associated with tattoos",,custom_license,PERSON|PERSON,Elsevier,els-covid,,Resume Les|Summary Skin,10.1016/j.banm.2020.04.008
2020-04-15,https://doi.org/10.1016/j.banm.2020.04.009,True,0992653842fef205706eab9a77579eb5c58943e1,,,False,"Bazex, Jacques; Arné, Jean-Louis; Lambert, Daniel",Bulletin de l'Académie Nationale de Médecine,Uvéites et tatouages*,"Résumé Les complications des tatouages sont multiples et connues depuis de nombreuses années. Cependant, leur succès explique leur multiplication exponentielle dans tous les pays. Cela a permis de confirmer l’apparition de deux nouvelles complications : une réaction de type sarcoïdose cutanée, localisée ou à distance, ainsi que l’apparition d’uvéites cliniques et histologiques. Ceci dans le cadre d’une réaction d’hypersensibilité retardée, et/ou bien d’une réaction granulomateuse. Leur prévention reste assez mal connue. Elle impose de réaliser chez chaque sujet porteur d’un tatouage un bilan de sarcoïdose systémique ainsi qu’une enquête ophtalmologique à la recherche d’une éventuelle uvéite. Si elle se confirme, seront aussitôt réalisés en urgence des mesures préventives et thérapeutiques afin d’éviter une cécité. Ces nouvelles complications confirment l’extrême gravité de l’utilisation d’encres non contrôlées, véritables mélanges toxiques et sensibilisants, notablement lors de tatouages colorés étendus. Ces encres colorées particulièrement agressives libèrent dans l’organisme de multiples substances et nanoparticules dont on ne mesure pas toutes les conséquences néfastes, à moyen et long terme. Abstract The complications of tattoos are multiple and known for many years. However, their success explains their exponential multiplication in all countries. This confirmed the development of two new complications: a localized or remote skin sarcoidosis reaction, as well as the development of clinical and histological uveitis. This is in the context of a delayed hypersensitivity reaction, or a granulomatous reaction. Their prevention, remains rather poorly known. It requires that each tattoo-carrying subject perform a systemic sarcoidosis check-up as well as an ophthalmological investigation in search of possible uveitis. If confirmed, preventive and therapeutic measures will be carried out in emergencies to avoid blindness. These new complications confirm the extreme severity of the use of uncontrolled inks, real toxic and sensitizing mixtures, especially apparently during extensive colorful tattoos. These particularly aggressive colored inks release multiple substances and nanoparticles into the body, not all of which are measured in the medium and long term.",,custom_license,ORG|PERSON|NORP|DATE|DATE|DATE|NORP|PERSON|ORG|PERSON|DATE|CARDINAL,Elsevier,els-covid,,Résumé Les|Cela|Ceci|d’une|d’une|d’une|d’éviter|l’extrême|de l’utilisation|l’organisme de|many years|two,10.1016/j.banm.2020.04.009
2020-04-11,https://doi.org/10.1016/j.amjmed.2020.04.001,True,1a8161c9937ee564790b82baf8bdf7842567bdbf,,,False,"Alpert, Joseph S.",The American Journal of Medicine,Life Imitates Art: The Physician in a Time of Plague,,,custom_license,NORP|GPE,Elsevier,els-covid,,Physician|a Time of Plague,10.1016/j.amjmed.2020.04.001
2020-04-15,https://doi.org/10.1016/j.ajog.2020.04.012,True,33d95b86d68383f313586ad6fbcb5730d7c6253b,,,False,"Tekbali, Asma; Grünebaum, Amos; Saraya, Abraham; McCullough, Laurence; Bornstein, Eran; Chervenak, Frank A.",American Journal of Obstetrics and Gynecology,Pregnant versus non-pregnant SARS-CoV-2 and COVID-19 Hospital Admissions: The first 4 weeks in New York,,,custom_license,ORG|DATE|GPE,Elsevier,els-covid,,COVID-19 Hospital Admissions|The first 4 weeks|New York,10.1016/j.ajog.2020.04.012
2020-04-13,https://doi.org/10.1016/j.bbrc.2020.04.034,True,e6c1d203b792051ce11d6c5bdb358315acf42b5d,,,False,"Huang, Qi; Zhong, Yingyuan; Li, Jingyan; Ye, Yilu; Wu, Wenjiao; Chen, Lizhu; Feng, Mingkai; Yang, Jie; Liu, Shuwen",Biochemical and Biophysical Research Communications,Kinase inhibitor roscovitine as a PB2 cap-binding inhibitor against influenza a virus replication,"Abstract In this study, we examined the impact of roscovitine, a cyclin-dependent kinase inhibitor (CDKI) that has entered phase I and II clinical trials, on influenza A viruses (IAVs) and its antiviral mechanism. The results illustrated that roscovitine inhibited multiple subtypes of influenza strains dose-dependently, including A/WSN/1933(H1N1), A/Aichi/2/68 (H3N2) and A/FM1/47 (H1N1) with IC50 value of 3.35 ± 0.39, 7.01 ± 1.84 and 5.99 ± 1.89 μM, respectively. Moreover, roscovitine suppressed the gene transcription and genome replication steps in the viral life cycle. Further mechanistic studies indicated that roscovitine reduced viral polymerase activity and bound specifically to the viral PB2cap protein by fluorescence polarization assay (FP) and surface plasmon resonance (SPR). Therefore, we believed roscovitine, as a PB2cap inhibitor, was a prospective antiviral agent to be developed as therapeutic treatment against influenza A virus infection.",,custom_license,ORG|ORG|ORG|PERSON|MONEY|CARDINAL|MONEY|PRODUCT|ORG|ORG|ORG,Elsevier,els-covid,,CDKI|A/Aichi/2/68|A/FM1/47|H1N1|3.35 ± 0.39|7.01|5.99 ±|μM|FP|SPR|PB2,10.1016/j.bbrc.2020.04.034
2020-04-11,https://doi.org/10.1016/j.biocon.2020.108584,True,499afcb4bb4b1cc7c374003f243ab91fea86cb0b,,,False,"Cardoso, Pedro; Samways, Michael J.",Biological Conservation,"Response to comments on “Changes in plants due to elevated CO2 may be a significant contributor to insect declines: Response to Cardoso, et al. and Samways, et al.”",,,custom_license,ORG|PERSON|PERSON|NORP,Elsevier,els-covid,,CO2|Cardoso|al|Samways,10.1016/j.biocon.2020.108584
