id,P53KO-O1,p53KO-O2,p53KO-O-CAS1,p53KO-O-CAS2,p53KO-O-RAS1,p53KO-O-RAS2,WT-O1,WT-O2,pc_P53KO-O1,pc_p53KO-O2,pc_p53KO-O-CAS1,pc_p53KO-O-CAS2,pc_p53KO-O-RAS1,pc_p53KO-O-RAS2,pc_WT-O1,pc_WT-O2,logFC,logCPM,PValue,FDR
chr11_1700020L24Rik,17,54,34,28,24,15,14,2,23.04936197,56.07945298,25.60927224,24.39744985,13.33718868,14.02463753,19.25263335,3.927650933,0.674654657,-1.412657872,0.081452065,0.176760134
chrX_1700020N15Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr10_1700021F05Rik,1076,979,683,696,2276,1691,1024,841,1397.338468,1019.390863,513.7375972,607.3991513,1272.540433,1580.877827,1495.87058,1239.473454,1.107727945,4.132724633,5.24E-05,0.00026779
chr2_1700021F07Rik,0,0,91,51,0,0,0,0,1.39E-17,1.39E-17,69.01282235,44.22317355,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-8.901793064,-1.858518622,2.92E-21,8.61E-20
chr16_1700021K19Rik,571,919,1496,1152,1977,1098,777,755,742.4246335,956.7565672,1126.10972,1005.00436,1106.182387,1026.391667,1135.469261,1112.237864,-0.326433319,3.981979137,0.228355721,0.413081595
chr4_1700022I11Rik,4,0,0,0,0,0,0,0,4.862614438,0.02160505,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,4.364794323,-4.768338296,0.067821941,0.151522611
chr5_1700023E05Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr11_1700023F06Rik,0,0,2,2,2,0,0,0,1.39E-17,1.39E-17,1.467886858,1.741792583,1.211984239,0,1.39E-17,1.39E-17,-3.86767866,-4.647309853,0.256308063,0.447265443
chr14_1700024G13Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr13_1700024P04Rik,0,0,0,0,0,0,1,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.375899352,0.063388247,0,-5.008717013,1,1
chr4_1700024P16Rik,428,626,1159,953,1075,628,454,511,556.4331156,651.7251195,872.3567736,831.4365819,601.4191127,587.0501396,663.9089297,752.3327491,-0.495607585,3.409795139,0.069184714,0.154228252
chr19_1700025F22Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr1_1700025G04Rik,277,315,1989,1930,501,221,121,105,359.7311864,327.9948955,1496.74284,1684.020086,281.140027,206.4611373,176.4968072,155.0762742,-2.209433394,3.184777875,8.11E-15,1.48E-13
chr7_1700026D08Rik,4,0,4,6,2,2,0,0,4.862614438,0.02160505,2.863627874,5.29789509,0.997749136,1.878849463,1.39E-17,1.39E-17,-0.767958652,-4.01155906,0.450167451,0.701341788
chr2_1700026L06Rik,4,10,22,22,42,6,0,1,5.482637507,10.37645982,16.42819805,19.24243219,24.95855235,5.419843523,0.062211706,1.383952343,-1.137258702,-2.242350904,0.03024599,0.077006466
chr5_1700028K03Rik,255,152,531,402,244,127,50,35,329.8867611,158.43488,399.8471512,350.6204021,136.8414234,118.660769,72.37514901,52.30425852,-0.623287533,1.664415509,0.027463883,0.071018534
chr19_1700028P14Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr13_1700029F12Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr8_1700029H14Rik,3,0,2,0,0,0,0,0,3.651065136,0.01646855,1.588056072,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.010820563,-4.701892473,0.695192065,0.937709837
chr2_1700029I15Rik,111,54,100,68,95,52,19,18,142.6795779,56.40713649,75.55763531,59.16117189,53.2999819,48.57588003,27.73949236,26.6166787,0.552326461,-0.036873664,0.073746979,0.162745562
chr8_1700029J07Rik,42,28,106,55,41,23,34,12,53.80102766,29.25182647,80.42299875,47.65936995,22.99423798,21.48012159,48.16148608,19.07854998,-0.63764956,-0.615413478,0.064472211,0.146461572
chr15_1700029P11Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr15_1700030F18Rik,1,0,0,0,0,0,0,0,1.237465667,0.005673933,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,2.554046581,-5.009203711,1,1
chr8_1700030J22Rik,2,18,12,18,31,18,26,16,3.251876395,18.62884963,8.710586097,15.86923326,17.34124775,16.8150275,37.31832612,24.28732223,-0.105346393,-1.779001525,0.90347885,1
chr8_1700030K09Rik,156,229,356,302,350,222,198,127,203.014967,238.3866781,267.9414908,263.4694323,195.5946364,207.5496741,288.1066774,188.3401071,-0.266940005,1.842616395,0.346246459,0.571621857
chrX_1700031F05Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr18_1700034E13Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr11_1700034F02Rik,7,0,9,8,5,1,1,1,8.514838246,0.03605822,6.740270434,6.97495305,2.977398032,0.899709627,1.499173939,1.509839503,-0.728185178,-3.516508067,0.446589265,0.697060374
chr6_1700034J05Rik,6,0,0,0,0,0,0,0,7.294662129,0.03139309,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,4.931165213,-4.626643462,0.018499845,0.050331879
chr6_1700034O15Rik,0,0,2,0,1,0,0,0,1.39E-17,1.39E-17,1.588056072,0,0.579775926,0,1.39E-17,1.39E-17,-2.959589132,-4.855873403,0.504205375,0.736850985
chr16_1700037C18Rik,46,23,141,161,72,48,25,12,58.65326509,24.08121543,105.690807,140.6837051,40.02299915,44.90002862,35.5737633,18.62945907,-1.58481887,-0.064590707,1.86E-06,1.23E-05
chr2_1700037H04Rik,265,317,541,575,729,382,340,172,344.2430238,330.0634468,406.7983307,501.8635764,408.1898271,357.0364003,494.8292481,255.3057905,-0.430178226,2.582034601,0.120390789,0.245717817
chr7_1700039E15Rik,0,6,2,0,7,2,0,2,0.192364696,6.196298011,1.588056072,0,4.109359418,1.830280875,0.122176426,2.721424077,1.942212388,-3.980033891,0.136035395,0.269613917
chr10_1700040L02Rik,19,75,38,41,207,101,81,44,25.92612136,77.89237844,28.35826186,35.88155305,116.3001106,94.33290593,116.9728128,66.18957888,0.710288973,0.147984152,0.056380404,0.130582939
chrX_1700042B14Rik,6,2,2,2,5,6,0,0,7.459556045,2.123403927,1.467886858,1.741792583,2.477090493,5.65665738,1.39E-17,1.39E-17,1.461776056,-3.813226876,0.10994216,0.227031206
chr4_1700042G07Rik,0,0,2,0,0,0,0,0,1.39E-17,1.39E-17,1.588056072,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-2.959589132,-4.930681278,0.504205375,0.736850985
chr12_1700047I17Rik2,1176,1469,2761,2734,1648,838,280,276,1527.954121,1529.470518,2077.733109,2385.528129,922.4116991,783.2986526,409.2071537,406.6127297,-0.545728144,4.274656506,0.042789304,0.103342831
chr7_1700049G17Rik,105,161,155,136,333,143,72,143,136.8114378,167.5791816,116.6106298,118.6621762,187.1889975,133.5406166,106.9460702,208.7404656,0.372531794,1.192807512,0.213052132,0.389741321
chr10_1700052N19Rik,616,806,881,656,977,697,478,574,800.4674464,839.1664256,663.3012923,572.2175756,545.9842206,651.6458981,699.185599,844.9131199,0.408061824,3.433368252,0.134315717,0.266890305
chr19_1700055N04Rik,33,19,170,79,162,52,2,2,42.053246,19.8850988,128.8237096,68.49757134,92.06314465,48.40359603,2.961031986,2.981492451,-1.685385467,-0.211948608,1.24E-06,8.44E-06
chr1_1700056E22Rik,52,57,178,165,194,113,75,34,67.39523519,59.37486697,133.8368181,144.0089373,108.5613706,105.6184798,107.8720741,51.72187706,-1.132536814,0.627915619,0.000277588,0.001214072
chr9_1700057G04Rik,7,0,4,4,0,6,0,2,8.514838246,0.03605822,2.95936486,3.494584495,0,5.727153562,0.122176426,2.721424077,0.331341846,-3.795369844,0.815772616,1
chr17_1700061G19Rik,3,10,150,131,25,8,2,0,4.241366795,10.36559061,112.8545509,114.2960075,14.53827098,7.387848424,2.706416761,0.124484714,-3.909218182,-0.772458002,1.30E-20,3.61E-19
chr9_1700065D16Rik,6,2,18,10,4,6,2,2,7.459556045,2.123403927,13.76853797,8.595450227,1.86995279,5.669032238,2.961031986,2.981492451,-1.250505824,-3.055710553,0.062117549,0.141913691
chr18_1700066B19Rik,18,22,34,34,20,2,4,0,23.39177985,22.91153214,25.43120917,29.72764053,12.13133969,1.75035197,5.381190394,0.240287665,-0.251470658,-1.886974517,0.570842235,0.809489495
chr1_1700066M21Rik,1277,1491,986,850,3304,2925,1325,1728,1659.032849,1552.395967,742.0688752,741.6121213,1847.107443,2734.530696,1937.261579,2544.467024,1.113810874,4.724412161,4.45E-05,0.000230866
chr8_1700067K01Rik,39,32,42,24,23,20,12,17,50.1637253,33.38722604,31.97085838,20.74284598,12.38379309,18.76686183,17.97699994,24.64112914,0.648976423,-1.238967405,0.083254344,0.179923284
chr17_1700067P10Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr11_1700071K01Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr6_1700074P13Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr9_1700080E11Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chrX_1700080O16Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr1_1700084C01Rik,11,11,8,0,8,8,6,0,14.17597439,11.47407306,6.413143072,0,4.144182569,7.525879811,8.072947776,0.348295916,1.953655438,-2.993062106,0.001990598,0.00708559
chr15_1700088E04Rik,202,312,291,213,431,212,109,128,262.8872862,324.7876238,219.2605725,185.6968003,241.6494781,198.0930836,159.786583,188.1032258,0.537259084,1.787926777,0.058072802,0.134020564
chr19_1700092M07Rik,2,0,0,7,10,2,0,1,2.442740493,0.011160747,0,6.326190913,5.976225058,1.807670284,0.062211706,1.383952343,-1.215405462,-3.872281978,0.523771298,0.759468382
chr11_1700093K21Rik,4,0,4,2,5,4,0,0,4.862614438,0.02160505,3.070148756,1.694560425,2.655336775,3.751306481,1.39E-17,1.39E-17,-0.051473481,-3.977864669,1,1
chr3_1700094D03Rik,677,638,713,416,732,325,114,138,879.0203799,664.3437691,537.2839621,362.6185112,410.3759804,303.6813636,167.1799714,202.7394676,0.777070044,2.768349909,0.004572088,0.014898819
chr2_1700101E01Rik,0,2,8,0,17,5,2,6,0.068482259,2.067468923,6.413143072,0,9.959460275,4.598617483,3.348311241,8.401116184,-1.387351111,-3.320794652,0.196035377,0.364095323
chr9_1700102P08Rik,55,75,31,16,20,13,1,12,71.61848064,78.07211847,23.70486706,13.759561,11.06518569,12.16068333,2.316834765,16.47132843,1.984259983,-1.129684916,3.95E-08,3.41E-07
chr11_1700106J16Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr5_1700109H08Rik,57,67,94,82,112,50,17,18,73.99110261,69.77350098,70.71074571,71.54185372,63.26967143,46.64039504,24.96623617,26.46270537,0.013953846,-0.143272162,1,1
chr14_1700112E06Rik,182,167,180,221,237,162,22,14,235.8953087,173.9545887,134.920252,193.1037154,132.1849728,151.4908946,31.57966962,21.2423959,0.320485142,1.083351297,0.263315503,0.457262689
chr10_1700113H08Rik,2,1,49,31,0,1,0,0,2.521173397,1.055880598,37.17278166,26.88018008,0,0.948487014,1.39E-17,1.39E-17,-4.117444683,-2.488550867,1.23E-10,1.46E-09
chr17_1700122O11Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr19_1700123I01Rik,2,11,41,43,9,2,0,0,3.027974294,11.38787599,30.63818455,37.6139377,5.35491408,1.814823755,1.39E-17,1.39E-17,-2.18059968,-2.18389508,2.63E-06,1.69E-05
chr5_1700123K08Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr14_1700123O20Rik,2151,1979,2201,2151,3427,2513,1437,1495,2794.056156,2060.551313,1656.286606,1876.849024,1916.474017,2349.293678,2100.211435,2202.03904,0.458240312,5.02627065,0.088247962,0.188667383
chr11_1700125H20Rik,0,2,2,3,0,0,0,0,0.068482259,2.067468923,1.417773694,2.645219957,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-0.753637003,-4.574714986,0.695192065,0.937709837
chr14_1700129C05Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr19_1810009A15Rik,2173,1514,2172,2311,1664,1231,857,869,2822.031408,1576.482585,1634.313621,2016.528851,930.189834,1150.85819,1252.520177,1280.018581,0.268496542,4.605497835,0.317355083,0.53294462
chr6_1810009J06Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr11_1810010H24Rik,104,147,370,269,339,213,108,122,135.3682297,153.0236249,278.7359477,234.5479362,189.4684682,199.132109,158.219534,179.3788188,-0.830854158,1.575321134,0.00399561,0.013234646
chr14_1810011H11Rik,407,585,2659,1947,406,123,42,29,529.1126154,609.0426752,2001.506805,1698.59414,229.009191,114.7210759,60.70954324,43.4399474,-1.700435025,3.357115707,8.62E-10,9.15E-09
chr8_1810011O10Rik,2634,3829,3644,2207,1996,1135,1048,439,3422.597216,3986.56756,2743.191956,1925.278706,1116.736309,1060.990903,1528.766022,649.1829181,0.666289066,4.981649337,0.013176924,0.037653369
chr16_1810013L24Rik,1062,1591,2278,1890,4214,2981,1012,1118,1380.222549,1656.437934,1714.52954,1648.974885,2356.850228,2786.771984,1479.31568,1646.506521,-0.147345475,4.818939188,0.584344768,0.82355771
chr3_1810022K09Rik,1149,631,862,874,353,230,181,163,1491.118437,657.1863437,648.4634435,762.700499,197.196016,215.0400274,264.2641082,240.4290956,0.605436219,3.107335057,0.025821576,0.067403423
chr2_1810024B03Rik,57,40,56,46,57,52,36,29,73.25401561,41.75138375,42.18047861,40.09571753,31.04943605,48.73870661,52.25805104,43.14198892,0.472830453,-0.445839315,0.157723333,0.305145592
chr9_1810026J23Rik,1381,2133,1331,1335,3351,2496,1992,2263,1794.750747,2220.738327,1001.459814,1164.913787,1873.910273,2333.409305,2911.572216,3333.010404,0.890426548,4.997445799,0.001016776,0.003897979
chrX_1810030O07Rik,437,752,1472,1335,1114,612,307,365,568.4490245,782.8635721,1107.755026,1164.820372,623.4289596,572.0649762,449.2418181,537.1021984,-0.74924863,3.486161113,0.005916507,0.018638298
chr3_1810037I17Rik,2591,1880,3638,3492,3333,2156,1038,787,3365.205821,1957.538477,2737.8395,3046.85262,1864.277657,2015.50259,1516.061588,1160.185212,-0.120311696,5.086331687,0.654558402,0.89717841
chr15_1810041L15Rik,4,4,2,4,4,8,4,2,5.159824139,4.175874075,1.372117254,3.549190978,1.72082384,7.574242044,5.653033867,3.194499477,0.897131518,-3.497764235,0.450167451,0.701341788
chr10_1810043G02Rik,338,355,738,746,870,535,310,289,438.8188114,369.6633029,555.1446824,651.0171041,486.5785304,500.1355042,452.874517,425.9387013,-0.577441558,2.905758066,0.036639987,0.090540519
chr11_1810043H04Rik,1064,900,843,946,1312,1093,956,896,1381.588869,937.1583303,633.993939,825.6144304,732.9264992,1021.909486,1396.93786,1320.054884,0.667442315,3.985874552,0.014039324,0.039852368
chr9_1810046K07Rik,43,68,22,8,147,109,192,105,56.22713755,70.75552993,17.02123876,6.750503227,81.66414722,101.9738199,278.8984737,156.3106897,2.394569326,0.534354341,1.02E-09,1.07E-08
chr19_1810055G02Rik,636,913,869,736,3483,2231,1102,611,826.6458109,950.5434177,654.0426791,642.1314078,1948.222178,2085.609369,1608.551882,901.8542434,0.455401803,4.210580976,0.094507297,0.199990571
chr3_1810062G17Rik,53,55,76,53,114,56,16,20,68.61357962,57.30290314,57.43892801,46.10064018,64.18359977,52.27816641,23.72400529,29.17346987,0.27671253,-0.303859567,0.407151178,0.648019601
chr11_1810065E05Rik,0,4,0,0,0,0,0,0,0.132448758,4.131311293,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,4.344610616,-4.772591846,0.131334152,0.261638763
chr10_2010001E11Rik,2,4,3,2,0,2,14,21,2.711998536,4.155460814,2.268092006,1.717109548,0,1.905455209,21.01901081,30.39914122,0.743380797,-3.012249318,0.566897201,0.805491984
chr19_2010002M12Rik,28,36,236,174,30,18,26,12,36.43835574,37.48058817,177.847764,151.6783705,16.73939648,16.8217509,36.96749191,18.68550709,-2.153423279,0.009965751,6.95E-11,8.47E-10
chr19_2010003K11Rik,631,786,1128,1201,4778,3312,546,436,819.8527026,818.3575088,848.5763558,1048.054214,2672.428031,3096.187495,797.2503076,642.9737384,-0.211195517,4.37295133,0.437045581,0.684931707
chr16_2010005H15Rik,25,5,682,707,0,1,0,0,31.20625047,5.335764236,512.9562217,617.012378,0,0.948487014,1.39E-17,1.39E-17,-4.974375449,1.23248272,5.10E-42,5.67E-40
chr19_2010012O05Rik,544,565,747,684,1054,751,322,398,706.4319011,588.3118868,562.0870266,596.8318652,589.0620738,702.1257798,471.2823338,585.5807036,0.159488834,3.210422583,0.560456138,0.799103046
chrX_2010106E10Rik,0,0,0,0,0,0,2,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,2.706416761,0.124484714,0,-4.923619328,1,1
chr12_2010107E04Rik,22528,11923,11292,11567,12990,10281,6026,5393,29267.82399,12414.0043,8498.317721,10092.33697,7266.011961,9611.010045,8806.016304,7944.379741,1.164790567,7.494818395,1.61E-05,9.05E-05
chr6_2010107G12Rik,0,2,24,16,6,4,2,0,0.068482259,2.067468923,18.22225499,13.85800143,3.273681645,3.740607019,2.706416761,0.124484714,-3.674012538,-2.996410796,2.61E-06,1.68E-05
chr10_2010107G23Rik,77,59,37,72,232,169,155,83,99.28567067,61.52956241,27.00359762,63.30525022,129.2176806,158.0617253,224.8339902,123.8930243,0.833794779,0.774180978,0.0116784,0.033877532
chr5_2010109A12Rik,18,8,14,2,17,11,14,2,22.67369715,8.415027571,11.05232273,1.532430869,9.399928467,10.28891442,19.25263335,3.927650933,1.241437095,-2.404320646,0.016852017,0.046831634
chr15_2010109I03Rik,6,8,24,18,34,8,0,2,7.848122776,8.328951168,18.14238696,15.64211396,19.97352501,7.339300235,0.122176426,2.721424077,-1.055490394,-2.309277809,0.047401218,0.112566966
chr13_2010111I01Rik,413,539,574,349,920,519,269,257,536.7109921,561.1771041,432.5895702,304.197387,514.8159916,485.1390048,393.0356328,378.7233243,0.57474857,2.798987872,0.037089253,0.091440112
chr1_2010300C02Rik,23,26,116,89,29,7,14,6,29.80479785,27.08710331,87.44683634,77.55836391,17.05715117,6.419480501,19.73803992,9.560100349,-1.535994058,-0.793148211,1.04E-05,6.06E-05
chr7_2200002D01Rik,2053,1270,1450,1693,2557,1770,925,402,2665.869846,1322.466357,1090.765191,1477.411237,1429.954155,1654.694601,1349.13839,594.5873758,0.634699946,4.478057314,0.018646141,0.050658542
chr7_2200002J24Rik,0,0,6,6,0,0,0,2,1.39E-17,1.39E-17,4.452263267,5.246474201,1.39E-17,1.39E-17,0.122176426,2.721424077,-5.386006117,-4.191733439,0.00278148,0.009543616
chr6_2210010C04Rik,0,0,2,0,0,0,0,0,1.39E-17,1.39E-17,1.588056072,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-2.959589132,-4.930681278,0.504205375,0.736850985
chrX_2210013O21Rik,292,258,692,688,334,111,32,98,378.7054389,268.7140397,520.5526458,600.3966353,188.4392727,103.5381469,48.96985036,141.7225251,-0.792925237,2.132854733,0.004442828,0.014516794
chr13_2210016F16Rik,1933,1877,1381,1518,4767,3296,2228,1884,2510.938312,1954.337706,1038.934976,1324.666985,2666.28227,3081.229153,3255.472153,2775.7451,0.917654682,5.159877614,0.000703465,0.002812984
chr5_2210016L21Rik,565,711,1205,1134,1553,850,671,505,734.123172,740.267388,906.7399116,989.482144,869.0312901,794.5499163,979.7216252,744.803124,-0.362935507,3.702101987,0.18197367,0.342992043
chr7_2210018M11Rik,257,341,710,541,768,421,238,367,334.0566802,355.0228234,534.5594897,471.9014198,429.8698777,393.5141084,349.1441959,539.2075018,-0.546419714,2.71781599,0.048727576,0.114995652
chr17_2210404O09Rik,71,188,537,453,180,110,14,42,93.45907998,195.5586967,404.1771492,395.2113072,100.6043488,102.8329136,22.04393272,60.01386771,-1.461304593,1.442728877,3.60E-07,2.69E-06
chr11_2210407C18Rik,0,0,0,0,0,4,0,2,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,3.817687156,0.122176426,2.721424077,0,-4.632223369,1,1
chr13_2210408I21Rik,100,115,188,188,273,212,79,141,129.806868,119.7563534,141.2461928,164.1392317,151.9677052,198.2889139,116.9554896,206.0771149,-0.291411535,1.257458639,0.333913338,0.554056788
chr17_2300002M23Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr11_2300003K06Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr15_2300005B03Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr9_2300009A05Rik,644,647,511,517,1319,1017,559,519,836.2834443,673.6967449,384.3021034,451.2133588,737.0689477,950.8260814,816.7395803,764.7539633,0.853401085,3.43308997,0.001920733,0.006860927
chr4_2310002L09Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr11_2310003H01Rik,382,395,566,440,926,500,391,402,495.950576,411.3144142,426.144174,383.7976065,518.3086781,467.3577297,571.5541525,592.0762961,0.162892607,2.896160736,0.556619139,0.795303545
chr16_2310005G13Rik,2,2,2,2,4,0,0,2,2.590821008,2.089870779,1.467886858,1.741792583,2.47586178,0,0.122176426,2.721424077,0.486993168,-4.194402611,0.735428499,0.975403866
chr1_2310007B03Rik,2,0,0,4,5,4,14,8,2.442740493,0.011160747,0,3.613972685,2.655336775,3.751306481,19.95224323,12.3347049,-0.446179217,-3.326930949,1,1
chr11_2310007L24Rik,1,0,70,80,0,0,0,0,1.237465667,0.005673933,52.31416827,69.97971095,1.39E-17,1.39E-17,1.39E-17,1.39E-17,-6.45310481,-1.765587304,4.30E-20,1.15E-18
chr1_2310009B15Rik,414,265,413,406,410,323,236,240,536.5412186,276.0798794,310.5957908,354.3385115,228.5375886,302.0648172,345.0010663,353.4862623,0.287528998,2.382093423,0.302201904,0.512353192
chr10_2310011J03Rik,1289,1126,1885,1828,1999,1333,1069,924,1673.988241,1172.453037,1418.471031,1595.024634,1117.912876,1246.1603,1561.803769,1361.568341,-0.082571382,4.421795094,0.761083392,1
chr7_2310014L17Rik,16,26,135,84,71,43,16,36,21.05030666,27.04055147,102.0482333,73.05083638,39.65672578,40.19540693,24.60983369,51.6778234,-1.855982604,-0.362453596,1.65E-07,1.30E-06
chr7_2310022A10Rik,356,460,836,727,717,419,274,249,462.6320804,478.9282364,629.1598581,634.3027203,401.1425738,391.6731977,400.1875916,367.0948262,-0.424141387,2.862511565,0.122571684,0.24932591
chr8_2310022B05Rik,829,1237,671,582,1962,1331,964,730,1077.485039,1287.868029,504.9812969,507.7881065,1097.161075,1244.298853,1407.916727,1076.225055,1.223705797,3.978811447,8.43E-06,4.97E-05
chr9_2310030G06Rik,865,808,539,510,2118,1621,697,755,1123.25642,841.3444658,405.48713,445.0457561,1184.062872,1515.454666,1018.911111,1111.871905,1.207253268,3.878207799,1.20E-05,6.92E-05
chr11_2310033P09Rik,381,453,752,646,862,482,390,343,494.9420147,471.6635506,565.9606517,563.6193615,482.3961068,450.5467774,569.596473,505.6699467,-0.224950157,2.983899521,0.414613479,0.656757544
chr16_2310034C09Rik,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr1_2310035C23Rik,981,1235,2218,1621,1748,1081,745,827,1274.615564,1285.836251,1669.601706,1414.158475,977.7334379,1010.549923,1089.137208,1217.845021,-0.268355621,4.257276441,0.319992422,0.536301079
